text,author,id
"We ranged the width and breadth of other deserts—deserts of black sand, where the traveler must usurp the hours of the night, for  the fervency of the day is unbearable.",LB,dummy
"From afar I made out the mountain which gives its name to the Ocean; on its slopes grows the euphorbia, an antidote to poisons, and on its peak live the Satyrs, a nation of wild and rustic men given to lasciviousness.",LB,dummy
"That the bosom of those barbaric lands, where the Earth is the mother of monsters, might succor a famous city—such a thing seemed unthinkable to us all.",LB,dummy
"Thus we continued with our march, for to have regressed would have been to dishonor ourselves.",LB,dummy
"Some of the men, those who were most temerarious, slept with their faces exposed to the moon; soon they burned with fever.",LB,dummy
"Then began the desertions; a short time afterward, the mutinies.",LB,dummy
"In that I acted justly, but a centurion warned me that the mutineers (keen to avenge the crucifixion of one of their number) were weaving a plot for my death.",LB,dummy
"I fled the camp with the few soldiers who were loyal to me; in the desert, among whirlwinds of sand and the vast night, we became separated.",LB,dummy
"For several days I wandered without finding water—or one huge day multiplied by the sun, thirst, and the fear of thirst.",LB,dummy
"At dawn, the distance bristled with pyramids and towers.",LB,dummy
"I dreamed, unbearably, of a small and orderly labyrinth at whose center lay a well; my hands could almost touch it, my eyes see it, but so bewildering and entangled were the turns that I knew I would die before I reached it.",LB,dummy
"II When I disentangled myself at last from that nightmare, I found that my hands were bound behind my back and I was lying in an oblong stone niche no bigger than a common grave, scraped into the caustic slope of a mountain.",LB,dummy
"The sides of the cavity were humid, and had been polished as much by time as by human hands.",LB,dummy
"In my chest I felt a painful throbbing, and I burned with thirst.",LB,dummy
"At the foot of the mountain ran a noiseless, impure stream, clogged by sand  and rubble; on the far bank, the patent City of the Immortals shone dazzlingly in the last (or first) rays of the sun.",LB,dummy
"I could see fortifications, arches, frontispieces, and forums; the foundation of it all was a stone plateau.",LB,dummy
"In the sand had been dug shallow holes; from those wretched holes, from the niches, emerged naked men with gray skin and neglected beards.",LB,dummy
"I thought I recognized these men: they belonged to the bestial lineage of the Troglodytes, who infest the shorelines of the Persian Gulf and the grottoes of Ethiopia; I was surprised neither by the fact that they did not speak nor by seeing them devour serpents.",LB,dummy
"I estimated that I was some thirty paces from the sand; I closed my eyes and threw myself down the mountain, my hands bound behind my back.",LB,dummy
"Before I lost myself in sleep and delirium once more, I inexplicably repeated a few words of Greek: Those from Zeleia, wealthy Trojans, who drink the water of dark Aisepos...",LB,dummy
"In pain, unable to return to the shelter of the caverns, naked on the unknown sand, I let the moon and the sun cast lots for my bleak fate.",LB,dummy
"The Troglodytes, childlike in their barbarity, helped me neither survive nor die.",LB,dummy
"One day, with the sharp edge of a flake of rock, I severed my bonds.",LB,dummy
"The next, I stood up and was able to beg or steal—I, Marcus Flaminius Rufus, military tribune of one of the legions of Rome —my first abominated mouthful of serpent's flesh.",LB,dummy
"Out of avidity to see the Immortals, to touch that more than human City, I could hardly sleep.",LB,dummy
"And as though the Troglodytes could divine my goal, they did not sleep, either.",LB,dummy
"At first I presumed they were keeping a watch over me; later, I imagined that my uneasiness had communicated itself to them, as dogs can be infected in that way.",LB,dummy
"For my departure from the barbarous village I chose the most public of times, sunset, when almost all the men emerged from their holes and crevices in the earth and gazed out unseeingly toward the west.",LB,dummy
"I prayed aloud, less to plead for divine favor than to intimidate the tribe with articulate speech.",LB,dummy
"Two or three men followed me confusedly; they were of short stature (like the others of that species), and inspired more revulsion than fear.",LB,dummy
"I had to skirt a number of irregular pits that I took to be ancient quarries; misled by the City's enormous size, I had thought it was much nearer.",LB,dummy
"Toward midnight, I set my foot upon the black shadow—bristling with idolatrous shapes upon the yellow sand—of the City's wall.",LB,dummy
"I closed my eyes and waited, unsleeping, for the dawn.",LB,dummy
"That plateau, with its precipitous  sides, was as difficult to scale as the walls.",LB,dummy
"In vain did my weary feet walk round it; the black foundation revealed not the slightest irregularity, and the invariance of the walls proscribed even a single door.",LB,dummy
"The force of the day drove me to seek refuge in a cavern; toward the rear there was a pit, and out of the pit, out of the gloom below, rose a ladder.",LB,dummy
"I descended the ladder and made my way through a chaos of squalid galleries to a vast, indistinct circular chamber.",LB,dummy
"Nine doors opened into that cellarlike place; eight led to a maze that returned, deceitfully, to the same chamber; the ninth led through another maze to a second circular chamber identical to the first.",LB,dummy
"The silence was hostile, and virtually perfect; aside from a subterranean wind whose cause I never discovered, within those deep webs of stone there was no sound; even the thin streams of iron-colored water that trickled through crevices in the stone were noiseless.",LB,dummy
"Horribly, I grew used to that dubious world; it began to seem incredible that anything could exist save nine-doored cellars and long, forking subterranean corridors.",LB,dummy
"I know not how long I wandered under the earth; I do know that from time to time, in a confused dream of home, I conflated the horrendous village of the barbarians and the city of my birth, among the clusters of grapes.",LB,dummy
"At the end of one corridor, a not unforeseen wall blocked my path— and a distant light fell upon me.",LB,dummy
"I raised my dazzled eyes; above, vertiginously high above, I saw a circle of sky so blue it was almost purple.",LB,dummy
"Weariness made my muscles slack, but I climbed the stairs, only pausing from time to time to sob clumsily with joy.",LB,dummy
"Little by little I began to discern friezes and the capitals of columns, triangular pediments and vaults, confused glories carved in granite and marble.",LB,dummy
"It was surrounded by a single building, of irregular angles and varying heights.",LB,dummy
"More than any other feature of that incredible monument, I was arrested by the great antiquity of its construction.",LB,dummy
"I felt that it had existed before humankind, before the world itself.",LB,dummy
"Cautiously at first, with indifference as time went on, desperately toward the end, I wandered the staircases and inlaid floors of that labyrinthine palace.",LB,dummy
"This palace is the work of the gods, was my first thought.",LB,dummy
"I explored the uninhabited spaces, and I corrected myself: The gods that built this place have died.",LB,dummy
"Then I reflected upon its peculiarities, and told myself: The gods that built this place were mad.",LB,dummy
"I said this, I know,  in a tone of incomprehensible reproof that verged upon remorse—with more intellectual horror than sensory fear.",LB,dummy
"The impression of great antiquity was joined by others: the impression of endlessness, the sensation of oppressiveness and horror, the sensation of complex irrationality.",LB,dummy
"I had made my way through a dark maze, but it was the bright City of the Immortals that terrified and repelled me.",LB,dummy
"A maze is a house built purposely to confuse men; its architecture, prodigal in symmetries, is made to serve that purpose.",LB,dummy
"In the palace that I imperfectly explored, the architecture had no purpose.",LB,dummy
"There were corridors that led nowhere, unreachably high windows, grandly dramatic doors that opened onto monklike cells or empty shafts, incredible upside-down staircases with upside-down treads and balustrades.",LB,dummy
"Other staircases, clinging airily to the side of a monumental wall, petered out after two or three landings, in the high gloom of the cupolas, arriving nowhere.",LB,dummy
"This City, I thought, is so horrific that its mere existence, the mere fact of its having endured — even in the middle of a secret desert— pollutes the past and the future and somehow compromises the stars.",LB,dummy
"So long as this City endures, no one in the world can ever be happy or courageous.",LB,dummy
"I do not want to describe it; a chaos of heterogeneous words, the body of a tiger or a bull pullulating with teeth, organs, and heads monstrously yoked together yet hating each other—those might, perhaps, be approximate images.",LB,dummy
"I cannot recall the stages by which I returned, nor my path through the dusty, humid crypts.",LB,dummy
"That loss of memory, now insurmountable, was perhaps willful; it is possible that the circumstances of my escape were so unpleasant that on some day no less lost to memory I swore to put them out of my mind.",LB,dummy
"III Those who have read the story of my travails attentively will recall that a man of the Troglodyte tribe had followed me, as a dog might have, into the jagged shadow of the walls.",LB,dummy
"When I emerged from the last cellar, I found him at the mouth of the cavern.",LB,dummy
"He was lying in the sand, clumsily drawing and rubbing out a row of symbols that resembled those letters in dreams that one is just on the verge of understanding when they merge and blur.",LB,dummy
"The man would draw them, look at them, and correct them.",LB,dummy
"Then suddenly, as though his game irritated him, he would rub them out with his palm and forearm.",LB,dummy
"He looked up at me, though he seemed not to recognize me.",LB,dummy
"Still, so great was the relief I felt (or so great, so dreadful had my loneliness been) that I actually thought that this primitive Troglodyte looking up at me from the floor of a cave had been waiting for me.",LB,dummy
"The sun warmed the plain; as we began our return to the village, under the first stars of evening, the sand burned our feet.",LB,dummy
"The Troglodyte walked ahead of me; that night I resolved to teach him to recognize, perhaps even to repeat, a few words.",LB,dummy
"Dogs and horses, I reflected, are able to do the first; many birds, like the Caesars' nightingale, can do the second.",LB,dummy
"However scant a man's understanding, it will always be greater than that of unreasoning beasts.",LB,dummy
"The Troglodyte's lowly birth and condition recalled to my memory the image of Argos, the moribund old dog of the Odyssey, so I gave him the name Argos, and tried to teach it to him.",LB,dummy
"Time and time again, I failed.",LB,dummy
"No means I employed, no severity, no obstinacy of mine  availed.",LB,dummy
"Motionless, his eyes dead, he seemed not even to perceive the sounds which I was attempting to imprint upon him.",LB,dummy
"Though but a few paces from me, he seemed immensely distant.",LB,dummy
"Lying in the sand like a small, battered sphinx carved from lava, he allowed the heavens to circle in the sky above him from the first dusky light of morning to the last dusky light of night.",LB,dummy
"I recalled that it is generally believed among the Ethiopians that monkeys deliberately do not speak, so that they will not be forced to work; I attributed Argos' silence to distrust or fear.",LB,dummy
"From that vivid picture I passed on to others, even more extravagant.",LB,dummy
"I reflected that Argos and I lived our lives in separate universes; I reflected that our perceptions were identical but that Argos combined them differently than I, constructed from them different objects; I reflected that perhaps for him there were no objects, but rather a constant, dizzying play of swift impressions.",LB,dummy
"I imagined a world without memory, without time; I toyed with the possibility of a language that had no nouns, a language of impersonal verbs or indeclinable adjectives.",LB,dummy
"In these reflections many days went by, and with the days, years.",LB,dummy
"Until one morning, something very much like joy occurred—the sky rained slow, strong rain.",LB,dummy
"Nights in the desert can be frigid, but that night had been like a cauldron.",LB,dummy
"The night was waning; under the yellow clouds, the tribe, as joyously as I, was offering itself up to the vivid torrents in a kind of ecstasy—they reminded me of Corybantes possessed by the god.",LB,dummy
"Argos, his eyes fixed on the empyrean, was moaning; streams of water rolled down his face—not just rain, but also (I later learned) tears.",LB,dummy
"Argos, I cried, Argos!",LB,dummy
"Then, with gentle wonder, as though discovering something lost and forgotten for many years, Argos stammered out these words: Argos, Ulysses' dog.",LB,dummy
"And then, without looking at me, This dog lying on the dungheap.",LB,dummy
"Very little, he replied.",LB,dummy
"IV That day, all was revealed to me.",LB,dummy
"The Troglodytes were the Immortals; the stream and its sand-laden waters, the River sought by the rider.",LB,dummy
"As for the City whose renown had spread to the very Ganges, the Immortals had destroyed it almost nine hundred years ago.",LB,dummy
"The founding of this city was the last symbol to which the Immortals had descended; it marks the point at which, esteeming all exertion vain, they resolved to live in thought, in pure speculation.",LB,dummy
"They built that carapace, abandoned it, and went off to make their dwellings in the caves.",LB,dummy
"In their selfabsorption, they scarcely perceived the physical world.",LB,dummy
"He also told me of his own old age and of that late journey he had made—driven, like Ulysses, by the intention to arrive at the nation of men that know not what the sea is, that eat not salted meat, that know not what an oar might be.",LB,dummy
"He lived for a century in the City of the Immortals, and when it was destroyed it was he who counseled that this other one be built.",LB,dummy
"We should not be surprised by that—it is rumored that after singing of the war of Ilion, he sang of the war between the frogs and rats.",LB,dummy
"He was like a god who created first the Cosmos, and then Chaos.",LB,dummy
"There is nothing very remarkable about being immortal; with the exception of mankind, all creatures are immortal, for they know nothing of death.",LB,dummy
"What is divine, terrible, and incomprehensible is to know oneself immortal.",LB,dummy
"I have noticed that in spite of religion, the conviction as to one's own immortality is extraordinarily rare.",LB,dummy
"Jews, Christians, and Muslims all profess belief in immortality, but the veneration paid to the first century of life is proof that they truly believe only in those hundred years, for they destine all the rest, throughout eternity, to rewarding or punishing what one did when alive.",LB,dummy
"In my view, the Wheel conceived by certain religions in Hindustan is much more plausible; on that Wheel, which has neither end nor beginning, each life is the effect of the previous life and engenderer of the next, yet no one life determines the whole....",LB,dummy
"Taught by centuries of living, the republic of immortal men had achieved a perfection of tolerance, almost of disdain.",LB,dummy
"They knew that over an infinitely long  span of time, all things happen to all men.",LB,dummy
"As reward for his past and future virtues, every man merited every kindness—yet also every betrayal, as reward for his past and future iniquities.",LB,dummy
"Much as the way in games of chance, heads and tails tend to even out, so cleverness and dullness cancel and correct each other.",LB,dummy
"The most fleeting thought obeys an invisible plan, and may crown, or inaugurate, a secret design.",LB,dummy
"I know of men who have done evil in order that good may come of it in future centuries, or may already have come of it in centuries past.... Viewed in that way, all our acts are just, though also unimportant.",LB,dummy
"Homer composed the Odyssey; given infinite time, with infinite circumstances and changes, it is impossible that the Odyssey should not be composed at least once.",LB,dummy
"Like Cornelius Agrippa,I am god, hero, philosopher, demon, and world— which is a long-winded way of saying that Aim not.",LB,dummy
"In the first place, it made them immune to pity.",LB,dummy
"I have mentioned the ancient quarries that dotted the countryside on the far bank of the stream; a man fell into the deepest of those pits; he could not be hurt, could not die, and yet he burned with thirst; seventy years passed before he was thrown a rope.",LB,dummy
"His body was a submissive domestic animal; all the charity it required each month was a few hours' sleep, a little water, and a scrap of meat.",LB,dummy
"There is no more complex pleasure than thought, and it was to thought that we delivered ourselves over.",LB,dummy
"From time to time, some extraordinary stimulus might bring us back to the physical world—for example, on that dawn, the ancient elemental pleasure of the rain.",LB,dummy
"Among the corollaries to the doctrine that there is no thing that is not counterbalanced by another, there is one that has little theoretical importance but that caused us, at the beginning or end of the tenth century, to scatter over the face of the earth.",LB,dummy
"Among the Immortals, on the other hand, every act (every thought) is the echo of others that preceded it in the past, with no visible beginning, and the faithful presage of others that will repeat it in the future, advertiginem.",LB,dummy
"Nothing can occur but once, nothing is preciously in peril of being lost.",LB,dummy
"The elegiac, the somber, the ceremonial are not modes the Immortals hold in reverence.",LB,dummy
"I wandered through new realms, new empires.",LB,dummy
"In the autumn of 1066 I fought at Stamford Bridge, though I no longer recall whether I stood in the ranks of Harold, soon to meet his fate, or in the ranks of that ill-fated Harald Hardrada who conquered only six feet or a little more of English soil.",LB,dummy
"In the seventh century of the Hegira, on the outskirts of Bulaq, I transcribed with deliberate calligraphy, in a language I have forgotten, in an alphabet I know not, the seven voyages of Sindbad and the story of the City of Brass.",LB,dummy
"In Bikanir I have taught astrology, as I have in Bohemia.",LB,dummy
"In 1638 I was in Kolzsvar, and later in Leipzig.",LB,dummy
"In Aberdeen, in 1714, I subscribed to the six volumes of Pope's Iliad; I know I often perused them with delight.",LB,dummy
"In 1729 or thereabouts, I discussed the origin of that poem with a professor of rhetoric whose name, I believe, was Giambattista; his arguments struck me as irrefutable.",LB,dummy
"On October 4,1921, the Patna, which was taking me to Bombay, ran aground in a harbor on the Eritrean coast.1 1Part of the ms. is scratched out just here; the name of the port may have been erased.",LB,dummy
"I disembarked; there came to my mind other mornings, long in the past, when I had also looked out over the Red Sea—when I was a Roman tribune, and fever and magic and inactivity consumed the soldiers.",LB,dummy
"Outside the city I saw a spring; impelled by habit, I tasted its clear water.",LB,dummy
"As I scaled the steep bank beside it, a thorny tree scratched the back of my hand.",LB,dummy
"Incredulous, speechless, and in joy, I contemplated the precious formation of a slow  drop of blood.",LB,dummy
"I am once more mortal, I told myself over and over, again I am like all other men.",LB,dummy
"That night, I slept until daybreak.",LB,dummy
"... A year has passed, and I reread these pages.",LB,dummy
"I can attest that they do not stray beyond the bounds of truth, although in the first chapters, and even in certain paragraphs of others, I believe I detect a certain falseness.",LB,dummy
"That is due, perhaps, to an over-employment of circumstantial details, a way of writing that I learned from poets; it is a procedure that infects everything with falseness, since there may be a wealth of details in the event, yet not in memory....",LB,dummy
"I believe, nonetheless, that I have discovered a more private and inward reason.",LB,dummy
"In the first chapter, the horseman wishes to know the name of the river that runs beside the walls of Thebes; Flaminius Rufus, who had bestowed upon the city the epithet ""hundred-gated,"" tells him that the river is the ""Egypt""; neither of those statements belongs to him, but rather to Homer, who in the Iliad expressly mentions ""Thebes Hekatompylos"" and who in the Odyssey, through the mouths of Proteus and Ulysses, invariably calls the Nile the ""Egypt.""",LB,dummy
"In the second chapter, when the Roman drinks the immortal water he speaks a few words in Greek.",LB,dummy
"Later, in the dizzying palace, he speaks of ""a reproof that was almost remorse""; those words, too, belong to Homer, who had foreseen such a horror.",LB,dummy
"Such anomalies disturbed me; others, of an aesthetic nature, allowed me to discover the truth.",LB,dummy
"The clues of this latter type may be found in the last chapter, which says that I fought at Stamford Bridge, that in Bulaq I transcribed the voyages of Sindbad the Sailor, and that in Aberdeen I subscribed to Pope's English Iliad.",LB,dummy
"The text says, inter alia: ""In Bikanir I have taught astrology, as I have in Bohemia.""",LB,dummy
"The first seems to befit a man of war, but then one sees that the narrator pays little attention to the war, much more to the fate of the men.",LB,dummy
"It is odd that Homer, in the thirteenth century, should have copied down the adventures of Sindbad—another Ulysses—and again after many hundreds of years have discovered forms like those of his own Iliad in a northern kingdom and a barbaric tongue.",LB,dummy
"As for the sentence that contains the name ""Bikanir,"" one can see that it has been composed by a man of letters desirous (like the author of the catalog of ships) of wielding splendid words.2 2 Ernesto Sabato suggests that the ""Giambattista"" who discussed the origins of the Iliad with the rare book dealer Cartaphilus is Giambattista Vico, the Italian who defended the  argument that Homer is a symbolic character, like Pluto or Achilles.",LB,dummy
"As the end approaches, there are no longer any images from memory— there are only words.",LB,dummy
"I have been Homer; soon, like Ulysses, I shall be Nobody; soon, I shall be all men—I shall be dead.",LB,dummy
"When the armies clashed at the Battle of Clontarf, in which the Norwegian was brought low, the king spoke to his poet and said: ""The brightest deeds lose their luster if they are not minted in words.",LB,dummy
"Do you believe you have the gifts worthy of this task I ask of you, which shall make us both immortal?""",LB,dummy
"""Yes, great king, I do,"" answered the poet.",LB,dummy
"I am licensed by law to employ the most archaic words of the language, and its most complex metaphors.",LB,dummy
"I can sing of love, of cattle theft,  of sailing ships, of war.",LB,dummy
"I possess the secret knowledge of herbs, astrology, mathematics, and canon law.",LB,dummy
"I have trained myself in satire, which causes diseases of the skin, including leprosy.",LB,dummy
"And I also wield the sword, as I have proven in your battle.",LB,dummy
"The high king, who was easily wearied by other men's long speeches, said to the poet with relief: ""All these things I know full well.",LB,dummy
"When the rains and snow have passed, when the nightingale has returned from its journey to the lands of the south, you shall recite your verses before the court and the Guild of Poets assembled.",LB,dummy
"Every letter and every word, you shall burnish to a fine gleam.",LB,dummy
"The recompense, as you know, shall not  be unworthy of my royal wont, nor of the hours you spend in sleepless inspiration.""",LB,dummy
"""My lord, my greatest recompense is the sight of your face,"" said the poet, who was something of a courtier as well.",LB,dummy
"He bowed and retired, a verse or two already beginning to creep into his head.",LB,dummy
"When the allotted period had passed, a time filled with plague and rebellion, the panegyric was sung.",LB,dummy
"The poet declaimed his verses with slow assurance, and without a glance at his manuscript.",LB,dummy
"In the course of it, the king often nodded approvingly.",LB,dummy
"Everyone imitated his gesture, even those who, crowding in at the doors, could not make out a word of it.",LB,dummy
"You have given to each word its true meaning, to each noun the epithet bestowed upon it by the first poets.",LB,dummy
"You have marshaled rhyme, alliteration, assonance, scansion, the artifices of erudite rhetoric, the wise alternation of meters, and all with greatest skillfulness.",LB,dummy
"If the whole of the literature of Ireland should— omen absit— be lost, well might it all be reconstructed, without loss, from your classic ode.",LB,dummy
"Thirty scribes shall transcribe it, twelve times each.""",LB,dummy
"Then the king went on: ""All that is well, and yet nothing has happened.",LB,dummy
"No one has bellowed out a battle cry, no one has stood to meet the Viking attack.",LB,dummy
"In one year, poet, we shall gather to applaud another poem.",LB,dummy
"As a sign of our thanks, take this mirror, which is of silver.""",LB,dummy
"""I thank you,"" said the poet, ""and I understand and obey.""",LB,dummy
"Once more sang the nightingale in the Saxon forests, and the poet returned with his scroll—shorter this time than  before.",LB,dummy
"He did not recite it from memory; he read it, visibly unsure, omitting certain passages, as though he himself did not entirely understand them, or did not wish to profane them.",LB,dummy
"They were not a description of the battle, they were the battle.",LB,dummy
"In the warlike chaos of the lines there stirred the God Who Is Three Yet One, the pagan noumena of Ireland, and those who would war, centuries after, at the beginning of the Elder Edda.",LB,dummy
"The metaphors were arbitrary, or so they seemed.",LB,dummy
"The king exchanged a few words with the men of letters assembled about him, and he spoke in this way: ""Of your first hymn I was able to say that it was a happy summation of all that has been written in Ireland.",LB,dummy
"This poem surpasses all that has gone before, and obliterates it.",LB,dummy
"It holds one in thrall, it thrills, it dazzles.",LB,dummy
"It will pass over the heads of the ignorant, and their praises will not be yours, but the praises of the few, the learned—ah!",LB,dummy
"From the pen that has penned such a lofty work, we may expect one that is more elevated yet...."" Then he added, smiling: ""We are figures in a fable, and it is only right that we recall that in fables, the number three is first above all others.""",LB,dummy
"""The three gifts of the wizard, the triads, and the indubitable Trinity,"" was all that the poet dared allow himself to murmur.",LB,dummy
"The king went on: ""As a token of our thanks, take this mask.",LB,dummy
"""I thank you, and I understand and obey,"" the poet said.",LB,dummy
"Something, which was not simply time, had furrowed and  transformed his features.",LB,dummy
"His eyes seemed to stare far into the distance, or to have been rendered blind.",LB,dummy
"""I have,"" said the poet sadly.",LB,dummy
"""I charge you with the courage that you need,"" the king declared.",LB,dummy
"Unable to summon the courage to speak it again aloud, the poet and his king mouthed the poem, as though it were a secret supplication, or a blasphemy.",LB,dummy
"The two men, very pale, looked at each other.",LB,dummy
"""In the years of my youth,"" said the king, ""I sailed toward the setting sun.",LB,dummy
"On an island there, I saw silver greyhounds that hunted golden boars to their death.",LB,dummy
"On the most remote of all, there was a vaulted river that hung from the sky, and in its waters swam fish and sailing ships.",LB,dummy
"Those were marvels, but they do not compare with your poem, which somehow contains them all.",LB,dummy
"""At dawn,"" said this poet, ""I awoke speaking words that at first I did not understand.",LB,dummy
"I felt I had committed some sin, perhaps that sin which the Holy Spirit cannot pardon.""",LB,dummy
"""The sin the two of us now share,"" mused the king.",LB,dummy
"""The sin of having known Beauty, which is a gift forbidden mankind.",LB,dummy
"I gave you a mirror and a golden mask; here is the third gift, which shall be the last.""",LB,dummy
"Of the poet, we know that he killed himself when he left the palace; of the king, that he is a beggar who wanders the roads of Ireland, which once was his kingdom, and that he has never spoken the poem again.",LB,dummy
"That same sweltering morning that Beatriz Viter bodied, after an imperious confrontation with her illness in which she had never for an instant stooped to either sentimentality or fear, I noticed that a new advertisement for some cigarettes or other (blondes, I believe they were) had been posted on the iron billboards of the Plaza Constitución; the fact deeply grieved me, for I realized that the vast unceasing universe was already growing away from her, and that this change was but the first in an infinite series.",LB,dummy
"The universe may change, but I shall not, thought I with melancholy vanity.",LB,dummy
"I knew that more than once my futile devotion had exasperated her; now that she was dead, I could consecrate myself to her memory— without hope, but also without humiliation.",LB,dummy
"I reflected that April 30 was her birthday; stopping by her house on Calle Garay that day to pay my respects to her father and her first cousin Carlos Argentino Daneri was an irreproachable, perhaps essential act of courtesy.",LB,dummy
"Once again I would wait in the halflight of the little parlor crowded with furniture and draperies and bric-a-brac, once again I would study the details of the many photographs and portraits of her: Beatriz Viterbo, in profile, in color; Beatriz in a mask at the Carnival of 1921; Beatriz' first communion; Beatriz on the day of her wedding to Roberto Alessandri; Beatriz shortly after the divorce, lunching at the Jockey Club; Beatriz in Quilines* with Delia San Marco Porcel and Carlos Argentino; Beatriz with the Pekinese that had been a gift from Villegas Haedo; Beatriz in full-front and in three-quarters view, smiling, her hand on her chin....",LB,dummy
"I would not be obliged,  as I had been on occasions before, to justify my presence with modest offerings of books—books whose pages I learned at last to cut, so as not to find, months later, that they were still intact.",LB,dummy
"Beatriz Viter bodied in 1929; since then, I have not allowed an April 30 to pass without returning to her house.",LB,dummy
"That first time, I arrived at seven-fifteen and stayed for about twentyfive minutes; each year I would turn up a little later and stay a little longer; in 1933, a downpour came to my aid; they were forced to ask me to dinner.",LB,dummy
"Naturally, I did not let that fine precedent go to waste; in 1934 I turned up a few minutes after eight with a lovely confection from Santa Fe; it was perfectly natural that I should stay for dinner.",LB,dummy
"Beatriz was tall, fragile, very slightly stooped; in her walk, there was (if I may be pardoned the oxymoron) something of a graceful clumsiness, a soupçon of hesitancy, or of palsy; Carlos Argentinois a pink, substantial, gray-haired  man of refined features.",LB,dummy
"He holds some sort of subordinate position in an illegible library in the outskirts toward the south of the city; he is authoritarian, though also ineffectual; until very recently he took advantage of nights and holidays to remain at home.",LB,dummy
"At two generations' remove, the Italians and the liberal Italian gesticulation still survive in him.",LB,dummy
"His mental activity is constant, passionate, versatile, and utterly insignificant.",LB,dummy
"He has (as Beatriz did) large, beautiful, slender hands.",LB,dummy
"For some months he labored under an obsession for Paul Fort, less for Fort's ballads than the idea of a glory that could never be tarnished.",LB,dummy
"On April 30, 1941, I took the liberty of enriching my sweet offering with a bottle of domestic brandy.",LB,dummy
"Carlos Argentino tasted it, pronounced it ""interesting,"" and, after a few snifters, launched  into an apologia for modern man.",LB,dummy
"""I picture him,"" he said with an animation that was rather unaccountable, ""in his study, as though in the watchtower of a great city, surrounded by telephones, telegraphs, phonographs, the latest in radio-telephone and motion-picture and magic-lantern equipment, and glossaries and calendars and timetables and bulletins...."" He observed that for a man so equipped, the act of traveling was supererogatory; this twentieth century of ours had upended the fable of Muhammad and the mountain—mountains nowadays did in fact come to the modern Muhammad.",LB,dummy
"So witless did these ideas strike me as being, so sweeping and pompous the way they were expressed, that I associated them immediately with literature.",LB,dummy
"Why, I asked him, didn't he write these ideas down?",LB,dummy
"Predictably, he replied that he already had; they, and others no less novel, figured large in the Augural Canto, Prologurial Canto, or simply Prologue-Canto, of a poem on which he had been working, with no deafening hurly-burly and sans reclame, for many years, leaning always on those twin staffs Work and Solitude.",LB,dummy
"First he would open the floodgates of the imagination, then repair to the polishing wheel.",LB,dummy
"The poem was entitled The Earth; it centered on a description of our own terraqueous orb and was graced, of course, with picturesque digression and elegant apostrophe.",LB,dummy
"I begged him to read me a passage, even if only a brief one.",LB,dummy
"He opened a desk drawer, took out a tall stack of tablet paper stamped with the letter-head of the Juan Crisóstomo Lafinur Library,* and read, with ringing selfsatisfaction: I have seen, as did the Greek, man's cities and his fame, The works, the days of various light, the hunger; I prettify no fact, I falsify no name, For the voyage I narrate is ... autour de ma chambre.",LB,dummy
"""A stanza interesting from every point of view,"" he said.",LB,dummy
"""The first line wins the kudos of the learned, the academician, the Hellenist— though perhaps not that of those would-be  scholars that make up such a substantial portion of popular opinion.",LB,dummy
"The second moves from Homer to Hesiod (implicit homage, at the very threshold of the dazzling new edifice, to the father of didactic poetry), not without revitalizing a technique whose lineage may be traced to Scripture—that is, enumeration, congeries, or conglobation.",LB,dummy
"the purified and fanatical cult of form?— consists of twinned hemistichs; the fourth, unabashedly bilingual, assures me the unconditional support of every spirit able to feel the ample attractions of playfulness.",LB,dummy
"I shall say nothing of the unusual rhyme, nor of the erudition that allows me— without pedantry or boorishness!—to include within the space of four lines three erudite allusions spanning thirty centuries of dense literature: first the Odyssey, second the Works and Days, and third that immortal bagatelle that regales us with the diversions of the Savoyard's plume— Once again, I show my awareness that truly modern art demands the balm of laughter, of scherzo.",LB,dummy
"Carlos Argentino read me many another stanza, all of which earned the same profuse praise and comment from him.",LB,dummy
"Application, resignation, and chance had conspired in their composition; the virtues that Daneri attributed to them were afterthoughts.",LB,dummy
"I realized that the poet's work had lain not in the poetry but in the invention of reasons for accounting the poetry admirable; naturally, that later work modified the poem for Daneri, but not for anyone else.",LB,dummy
"His oral expression was extravagant; his metrical clumsiness prevented him, except on a very few occasions, from transmitting that extravagance to the poem.1 [ 1Only once in my lifetime have I had occasion to examine the fifteen thousand dodecasyllables of the Polyalbion —that topographical epic in which Michael Drayton recorded the fauna, flora, hydrography, orography, military and monastic history of England—but I am certain that Drayton's massive yet limited oeuvre is less tedious than the vast enterprise conceived and given birth by Carlos Argentino.]",LB,dummy
"He proposed to versify the entire planet; by 1941 he had already dispatched several hectares of the state of Queensland, more than a kilometer of the course of the Ob, a gasworks north of Veracruz, the leading commercial establishments in the parish of Concepción, Mariana Cambaceres de Alvear's villa on Calle Once de Setiembre in Belgrano, and a Turkish bath not far from the famed Brighton Aquarium.",LB,dummy
"He read me certain laborious passages from the Australian region of his poem; his long, formless alexandrines lacked the relative agitation of the prologue.",LB,dummy
"I do, however, recall these lines from a satire in which he lashed out vehemently against bad poets: This one fits the poem with a coat of mail Of erudition; that one, with gala pomps and circumstance.",LB,dummy
"Both flail their absurd pennons to no avail, Neglecting, poor wretches, the factor sublime—its LOVELINESS!",LB,dummy
"It was only out of concern that he might create an army of implacable and powerful enemies, he told me, that he did not fearlessly publish the poem.",LB,dummy
